PO CREATION DATE,SUPPLIER ACCOUNT,PO NUMBER,LineNumber,Part Number,QTY,UNIT COST ,TOTAL LINE AMOUNT,Currency,RequestedDeliveryDate 
01/09/2021,4418,PO422-003589,9,PartNo10,1,410.03,410.03,GBP,27/09/2021
01/09/2021,42037,PO422-003590,2,PartNo1741,48,2.03,97.44,GBP,15/12/2021
01/09/2021,16061,PO422-003590,1,PartNo5125,24,4.22,101.28,GBP,22/09/2021
01/09/2021,4419,PO422-003592,1,PartNo5126,1,29.07,29.07,GBP,20/09/2021
01/09/2021,4898,PO422-003592,2,PartNo5127,3,37.49,112.47,GBP,20/09/2021
01/09/2021,16620,PO422-003593,1,PartNo2450,0,315.88,0,GBP,20/09/2021
01/09/2021,3035,PO422-003594,1,PartNo5128,1,149,149,GBP,13/09/2021
01/09/2021,4898,PO422-003595,1,PartNo5129,4,131,524,GBP,08/09/2021
01/09/2021,15999,PO422-003595,2,PartNo5130,3,349,1047,GBP,08/09/2021
01/09/2021,16592,PO422-003597,1,PartNo5131,0,316.66,0,GBP,08/09/2021
01/09/2021,14081,PO422-003598,1,PartNo3989,0,10,0,GBP,01/09/2021
01/09/2021,40871,PO422-003599,1,PartNo5132,1,32,32,GBP,10/09/2021
01/09/2021,16626,PO422-003599,6,PartNo5133,3,9.95,29.85,GBP,10/09/2021
01/09/2021,14098,PO422-003599,5,PartNo5134,12,22.99,275.88,GBP,10/09/2021
01/09/2021,42226,PO422-003599,7,PartNo5135,3,13.5,40.5,GBP,10/09/2021
01/09/2021,16330,PO422-003599,4,PartNo289,12,16.49,197.88,GBP,10/09/2021
01/09/2021,16365,PO422-003599,3,PartNo287,12,16.49,197.88,GBP,10/09/2021
01/09/2021,4898,PO422-003599,2,PartNo288,12,16.49,197.88,GBP,10/09/2021
01/09/2021,4244,PO422-003600,1,PartNo5136,1,551.51,551.51,GBP,10/09/2021
01/09/2021,4418,PO422-003601,1,PartNo5,1,10.63,10.63,GBP,01/09/2021
01/09/2021,40822,PO422-003602,1,PartNo4426,62,105.79,6558.98,GBP,30/09/2021
01/09/2021,3080,PO422-003602,2,PartNo4427,62,134.06,8311.72,GBP,30/09/2021
01/09/2021,19591,PO422-003603,1,PartNo4429,62,21.44,1329.28,GBP,30/09/2021
01/09/2021,14048,PO422-003604,1,PartNo607,4,311.4,1245.6,GBP,09/09/2021
01/09/2021,2659,PO422-003605,1,PartNo5137,3,3.8,11.4,GBP,08/09/2021
01/09/2021,4681,PO422-003605,3,PartNo5138,40,0.75,30,GBP,08/09/2021
01/09/2021,5002,PO422-003605,2,PartNo5139,20,0.75,15,GBP,08/09/2021
01/09/2021,42392,PO422-003605,4,PartNo5140,2,28.2,56.4,GBP,08/09/2021
01/09/2021,2834,PO422-003606,2,PartNo5141,1,35,35,GBP,08/09/2021
01/09/2021,16172,PO422-003607,1,PartNo5142,4,8.5,34,GBP,08/09/2021
01/09/2021,14083,PO422-003607,3,PartNo5142,-4,8.5,-34,GBP,08/09/2021
01/09/2021,40634,PO422-003607,2,PartNo2290,1,12,12,GBP,08/09/2021
01/09/2021,14116,PO422-003607,4,PartNo2290,-1,12,-12,GBP,08/09/2021
01/09/2021,14037,PO422-003608,1,PartNo5143,4,8.73,34.92,GBP,08/09/2021
01/09/2021,16457,PO422-003608,2,PartNo2290,1,4.95,4.95,GBP,08/09/2021
01/09/2021,39235,PO422-003609,1,PartNo5144,2,22.32,44.64,GBP,01/09/2021
01/09/2021,42274,PO422-003610,1,PartNo5145,5,23.16,115.8,GBP,06/09/2021
01/09/2021,40619,PO422-003612,1,PartNo5146,280,40,11200,GBP,13/10/2021
01/09/2021,2712,PO422-003613,1,PartNo5147,6,62.5,375,GBP,10/09/2021
01/09/2021,40957,PO422-003614,1,PartNo5148,2,3.33,6.66,GBP,03/09/2021
01/09/2021,41031,PO422-003615,1,PartNo5149,24,174.28,4182.72,GBP,08/09/2021
01/09/2021,16513,PO422-003616,1,PartNo5150,4,24,96,GBP,09/09/2021
01/09/2021,4898,PO422-003617,1,PartNo5151,5,15.14,75.7,GBP,09/09/2021
01/09/2021,14159,PO422-003617,2,PartNo292,5,33.1,165.5,GBP,09/09/2021
01/09/2021,3430,PO422-003617,3,PartNo5,1,9.5,9.5,GBP,09/09/2021
01/09/2021,16708,PO422-003618,1,PartNo5152,3,20.43,61.29,GBP,09/09/2021
01/09/2021,3260,PO422-003619,1,PartNo2687,4,25.99,103.96,GBP,03/09/2021
01/09/2021,41946,PO422-003619,2,PartNo2686,2,33,66,GBP,03/09/2021
01/09/2021,4898,PO422-003620,1,PartNo5153,6,20.85,125.1,GBP,08/09/2021
01/09/2021,4898,PO422-003620,5,PartNo5154,4,16.32,65.28,GBP,08/09/2021
01/09/2021,4898,PO422-003620,4,PartNo5155,4,3.9,15.6,GBP,08/09/2021
01/09/2021,1728,PO422-003620,3,PartNo5156,6,7.38,44.28,GBP,08/09/2021
01/09/2021,42315,PO422-003620,2,PartNo5157,6,21.72,130.32,GBP,08/09/2021
01/09/2021,4898,PO422-003621,1,PartNo5158,4,65.17,260.68,GBP,08/09/2021
01/09/2021,5002,PO422-003623,1,PartNo5159,30,1.28,38.4,GBP,26/09/2021
01/09/2021,2058,PO422-003623,6,PartNo1000,6,0.1,0.6,GBP,26/09/2021
01/09/2021,16701,PO422-003623,5,PartNo999,6,0.2,1.2,GBP,26/09/2021
01/09/2021,42352,PO422-003623,4,PartNo5160,10,2.32,23.2,GBP,26/09/2021
01/09/2021,16605,PO422-003623,3,PartNo998,10,3.39,33.9,GBP,26/09/2021
01/09/2021,42529,PO422-003623,2,PartNo4278,8,0.95,7.6,GBP,26/09/2021
01/09/2021,42382,PO422-003624,1,PartNo1087,62,38.38,2379.56,GBP,14/09/2021
01/09/2021,4998,PO422-003624,2,PartNo1087,25,38.38,959.5,GBP,14/09/2021
01/09/2021,4538,PO422-003625,1,PartNo5161,3,16.83,50.49,GBP,13/09/2021
01/09/2021,4572,PO422-003625,2,PartNo5162,4,5.16,20.64,GBP,13/09/2021
01/09/2021,16879,PO422-003625,6,PartNo5163,6,10.08,60.48,GBP,13/09/2021
01/09/2021,40677,PO422-003625,7,PartNo5164,6,11.64,69.84,GBP,13/09/2021
01/09/2021,42441,PO422-003625,8,PartNo5165,6,3.45,20.7,GBP,13/09/2021
01/09/2021,4898,PO422-003625,9,PartNo5166,6,5.6,33.6,GBP,13/09/2021
01/09/2021,42465,PO422-003625,10,PartNo5167,4,5.29,21.16,GBP,13/09/2021
01/09/2021,4898,PO422-003625,11,PartNo3531,20,3.76,75.2,GBP,13/09/2021
01/09/2021,41765,PO422-003625,12,PartNo5168,10,1.94,19.4,GBP,13/09/2021
01/09/2021,42536,PO422-003625,5,PartNo5169,2,8.53,17.06,GBP,13/09/2021
01/09/2021,42537,PO422-003625,3,PartNo5170,1,21.32,21.32,GBP,13/09/2021
01/09/2021,4898,PO422-003625,4,PartNo5171,1,14.74,14.74,GBP,13/09/2021
01/09/2021,42694,PO422-003626,1,PartNo5172,2,168.88,337.76,GBP,20/09/2021
01/09/2021,16592,PO422-003626,8,PartNo5173,10,9.49,94.9,GBP,20/09/2021
01/09/2021,42596,PO422-003626,7,PartNo5174,6,3.65,21.9,GBP,20/09/2021
01/09/2021,42611,PO422-003626,9,PartNo5175,4,3.78,15.12,GBP,20/09/2021
01/09/2021,42512,PO422-003626,4,PartNo5176,5,4.37,21.85,GBP,20/09/2021
01/09/2021,42613,PO422-003626,3,PartNo5177,4,4.55,18.2,GBP,20/09/2021
01/09/2021,42641,PO422-003626,5,PartNo5178,2,5.57,11.14,GBP,20/09/2021
01/09/2021,42685,PO422-003626,6,PartNo5179,2,5.38,10.76,GBP,20/09/2021
01/09/2021,3090,PO422-003626,10,PartNo783,1,24.03,24.03,GBP,20/09/2021
01/09/2021,41873,PO422-003626,2,PartNo5180,1,69.39,69.39,GBP,20/09/2021
01/09/2021,39806,PO422-003627,1,PartNo5181,5,22.58,112.9,GBP,07/09/2021
01/09/2021,16423,PO422-003628,1,PartNo5182,40,50,2000,GBP,01/09/2021
01/09/2021,4898,PO422-003629,1,PartNo5183,10,17.11,171.1,GBP,14/09/2021
01/09/2021,42779,PO422-003629,2,PartNo5,1,15,15,GBP,14/09/2021
01/09/2021,42857,PO422-003630,1,PartNo5184,1,14.16,14.16,GBP,07/09/2021
01/09/2021,42898,PO422-003630,3,PartNo5185,1,10.08,10.08,GBP,07/09/2021
01/09/2021,16627,PO422-003630,4,PartNo5186,1,6.65,6.65,GBP,07/09/2021
01/09/2021,39810,PO422-003630,2,PartNo5187,1,6.66,6.66,GBP,07/09/2021
01/09/2021,4898,PO422-003631,1,PartNo5188,4,14.96,59.84,GBP,07/09/2021
01/09/2021,41873,PO422-003631,2,PartNo5189,2,17.08,34.16,GBP,07/09/2021
01/09/2021,4898,PO422-003632,1,PartNo5190,1,139,139,GBP,07/09/2021
01/09/2021,42968,PO422-003632,2,PartNo4279,1,32.19,32.19,GBP,07/09/2021
01/09/2021,2972,PO422-003633,1,PartNo5191,600,5.49,3294,GBP,29/09/2021
01/09/2021,15283,PO422-003633,2,PartNo5,1,48,48,GBP,29/09/2021
01/09/2021,43013,PO422-003634,1,PartNo5192,2,4.55,9.1,GBP,08/09/2021
01/09/2021,16592,PO422-003635,1,PartNo1668,5,30.12,150.6,GBP,07/09/2021
01/09/2021,43073,PO422-003635,2,PartNo5,1,30,30,GBP,07/09/2021
01/09/2021,43105,PO422-003636,1,PartNo5193,2,12.88,25.76,GBP,10/09/2021
01/09/2021,16785,PO422-003636,3,PartNo5194,2,102.45,204.9,GBP,10/09/2021
01/09/2021,14236,PO422-003636,2,PartNo5195,2,136.4,272.8,GBP,10/09/2021
01/09/2021,16423,PO422-003636,4,PartNo5196,1,15,15,GBP,10/09/2021
01/09/2021,42319,PO422-003636,5,PartNo10,1,8.95,8.95,GBP,10/09/2021
01/09/2021,3090,PO422-003637,1,PartNo161,1,338.19,338.19,GBP,01/09/2021
01/09/2021,44713,PO422-003638,1,PartNo612,2,17.85,35.7,GBP,09/09/2021
01/09/2021,5020,PO422-003638,2,PartNo5,1,8.97,8.97,GBP,09/09/2021
01/09/2021,4898,PO422-003639,1,PartNo5197,1,18.32,18.32,GBP,07/09/2021
01/09/2021,43007,PO422-003639,2,PartNo5198,1,22.34,22.34,GBP,07/09/2021
01/09/2021,14225,PO422-003640,1,PartNo5,1,50,50,USD,01/02/2022
01/09/2021,43197,PO422-003641,1,PartNo5199,20,8.16,163.2,GBP,08/09/2021
02/09/2021,42322,PO422-003642,1,PartNo5200,1,72.5,72.5,GBP,22/09/2021
02/09/2021,4199,PO422-003643,1,PartNo5201,2,19.99,39.98,GBP,15/09/2021
02/09/2021,42880,PO422-003644,1,PartNo5202,3,31.67,95.01,GBP,05/10/2021
02/09/2021,5002,PO422-003645,1,PartNo5203,1,1447,1447,EUR,02/11/2021
02/09/2021,3073,PO422-003645,2,PartNo5204,4,2.9,11.6,EUR,02/11/2021
02/09/2021,15471,PO422-003646,1,PartNo5205,1,155,155,GBP,13/09/2021
02/09/2021,3767,PO422-003647,2,PartNo5,1,26,26,GBP,07/09/2021
02/09/2021,43148,PO422-003647,1,PartNo5206,1,30.81,30.81,GBP,07/09/2021
02/09/2021,4244,PO422-003648,1,PartNo5207,1,437.5,437.5,GBP,13/09/2021
02/09/2021,4898,PO422-003649,1,PartNo5208,30,5.38,161.4,GBP,09/09/2021
02/09/2021,4546,PO422-003650,1,PartNo5209,2,18.76,37.52,GBP,09/09/2021
02/09/2021,4872,PO422-003651,1,PartNo5210,12,3.91,46.92,GBP,09/09/2021
02/09/2021,4409,PO422-003652,1,PartNo5211,2,57,114,GBP,15/09/2021
02/09/2021,43218,PO422-003653,1,PartNo5212,1,716.72,716.72,GBP,08/10/2021
02/09/2021,4898,PO422-003654,1,PartNo4479,50,1.71,85.5,GBP,02/09/2021
02/09/2021,14074,PO422-003654,2,PartNo4479,22,1.71,37.62,GBP,18/08/2021
02/09/2021,43240,PO422-003655,1,PartNo5213,1,1099.1,1099.1,GBP,24/12/2021
02/09/2021,4898,PO422-003655,3,PartNo5214,1,131.51,131.51,GBP,24/12/2021
02/09/2021,44761,PO422-003655,2,PartNo5215,1,711.88,711.88,GBP,24/12/2021
02/09/2021,42674,PO422-003656,1,PartNo5216,1,1435,1435,GBP,09/09/2021
02/09/2021,44559,PO422-003657,1,PartNo5217,3,35.33,105.99,GBP,10/09/2021
02/09/2021,44690,PO422-003658,1,PartNo5218,20,5.45,109,GBP,10/09/2021
02/09/2021,4229,PO422-003659,1,PartNo5219,10,0.39,3.9,GBP,10/09/2021
02/09/2021,4998,PO422-003659,4,PartNo5220,20,2.95,59,GBP,10/09/2021
02/09/2021,44687,PO422-003659,3,PartNo5221,10,0.39,3.9,GBP,10/09/2021
02/09/2021,4898,PO422-003659,2,PartNo5222,10,0.39,3.9,GBP,10/09/2021
02/09/2021,44610,PO422-003659,5,PartNo10,1,5.65,5.65,GBP,10/09/2021
02/09/2021,42633,PO422-003660,1,PartNo5223,2,66.62,133.24,GBP,03/09/2021
02/09/2021,44716,PO422-003661,1,PartNo5224,1,2250,2250,GBP,12/10/2021
02/09/2021,3767,PO422-003661,2,PartNo10,1,79.99,79.99,GBP,12/10/2021
02/09/2021,41873,PO422-003662,1,PartNo5225,2,6.6,13.2,GBP,07/09/2021
02/09/2021,4244,PO422-003662,3,PartNo5226,2,14.83,29.66,GBP,07/09/2021
02/09/2021,4509,PO422-003662,2,PartNo5227,2,8.64,17.28,GBP,07/09/2021
02/09/2021,2594,PO422-003663,1,PartNo5228,10,21.75,217.5,GBP,08/09/2021
02/09/2021,14049,PO422-003663,2,PartNo10,1,8.5,8.5,GBP,08/09/2021
02/09/2021,15441,PO422-003664,1,PartNo5229,300,0.01,3,GBP,08/09/2021
02/09/2021,4229,PO422-003664,2,PartNo5230,300,0.06,18,GBP,08/09/2021
02/09/2021,4967,PO422-003664,3,PartNo5231,300,0.03,9,GBP,08/09/2021
02/09/2021,14115,PO422-003665,1,PartNo5232,7,43.5,304.5,GBP,08/09/2021
02/09/2021,4671,PO422-003665,2,PartNo5233,5,24,120,GBP,08/09/2021
02/09/2021,42065,PO422-003666,1,PartNo5,1,50,50,GBP,02/09/2021
02/09/2021,4509,PO422-003669,1,PartNo5234,8,2.08,16.64,GBP,24/09/2021
02/09/2021,4229,PO422-003670,1,PartNo5235,7,17.32,121.24,GBP,06/09/2021
02/09/2021,2318,PO422-003670,2,PartNo5236,5,16.66,83.3,GBP,06/09/2021
02/09/2021,4674,PO422-003671,1,PartNo4997,4,4.08,16.32,GBP,15/09/2021
02/09/2021,42650,PO422-003672,2,PartNo10,1,10,10,GBP,08/09/2021
02/09/2021,3386,PO422-003672,1,PartNo5237,20,27.51,550.2,GBP,08/09/2021
02/09/2021,4509,PO422-003673,1,PartNo718,1,149.99,149.99,GBP,08/09/2021
02/09/2021,4229,PO422-003674,1,PartNo5238,2,50,100,GBP,06/09/2021
02/09/2021,39295,PO422-003675,1,PartNo5239,1,50,50,GBP,15/09/2021
02/09/2021,15682,PO422-003676,1,PartNo5240,1,3940,3940,GBP,30/09/2021
02/09/2021,3982,PO422-003677,1,PartNo5241,2,49.99,99.98,GBP,16/09/2021
02/09/2021,14225,PO422-003677,2,PartNo5242,2,149.99,299.98,GBP,16/09/2021
02/09/2021,4509,PO422-003677,3,PartNo10,1,14.75,14.75,GBP,16/09/2021
02/09/2021,2875,PO422-003678,1,PartNo5243,3,145,435,GBP,03/09/2021
02/09/2021,2712,PO422-003678,2,PartNo5,1,52,52,GBP,03/09/2021
02/09/2021,14378,PO422-003679,1,PartNo5244,1,74963,74963,USD,02/09/2021
02/09/2021,3073,PO422-003680,1,PartNo5245,2,181.97,363.94,GBP,21/10/2021
02/09/2021,4509,PO422-003680,2,PartNo5246,2,178.8,357.6,GBP,21/10/2021
02/09/2021,15289,PO422-003681,1,PartNo5247,1,51100,51100,USD,02/09/2021
02/09/2021,3090,PO422-003682,1,PartNo2525,27,5.59,150.93,GBP,22/10/2021
02/09/2021,4898,PO422-003682,2,PartNo2526,40,5.59,223.6,GBP,22/10/2021
02/09/2021,2259,PO422-003682,3,PartNo2526,5,5.5,27.5,GBP,22/10/2021
02/09/2021,16420,PO422-003683,1,PartNo5248,1,112.07,112.07,GBP,10/09/2021
02/09/2021,14225,PO422-003684,1,PartNo5249,8,95,760,EUR,16/09/2021
02/09/2021,4229,PO422-003684,2,PartNo5250,200,0.6,120,EUR,16/09/2021
02/09/2021,14444,PO422-003685,1,PartNo5251,1,165,165,GBP,03/09/2021
02/09/2021,2868,PO422-003686,1,PartNo2565,2,39.95,79.9,GBP,16/09/2021
02/09/2021,4509,PO422-003687,2,PartNo5252,20,7.39,147.8,GBP,08/09/2021
02/09/2021,3927,PO422-003687,3,PartNo5,1,40,40,GBP,08/09/2021
02/09/2021,16092,PO422-003688,1,PartNo5253,1,370,370,GBP,13/10/2021
02/09/2021,15380,PO422-003689,1,PartNo5254,2,24.97,49.94,GBP,08/09/2021
02/09/2021,4898,PO422-003690,1,PartNo5255,5,8.46,42.3,GBP,08/09/2021
02/09/2021,4509,PO422-003691,1,PartNo5256,2,14.46,28.92,GBP,06/09/2021
02/09/2021,4509,PO422-003692,3,PartNo5257,10,30.36,303.6,GBP,01/11/2021
02/09/2021,14225,PO422-003692,2,PartNo5258,10,57.43,574.3,GBP,01/11/2021
02/09/2021,4967,PO422-003692,5,PartNo5259,2,198,396,GBP,01/11/2021
02/09/2021,4329,PO422-003693,1,PartNo86,5,15.74,78.7,GBP,15/09/2021
02/09/2021,16116,PO422-003694,1,PartNo3707,10,46.17,461.7,GBP,09/09/2021
02/09/2021,4713,PO422-003695,1,PartNo5260,18,32.7,588.6,GBP,27/09/2021
02/09/2021,4574,PO422-003696,1,PartNo3363,4,15.42,61.68,GBP,17/09/2021
02/09/2021,4538,PO422-003696,2,PartNo1073,10,2.3,23,GBP,17/09/2021
02/09/2021,2402,PO422-003697,1,PartNo5261,1,3130.09,3130.09,GBP,06/09/2021
02/09/2021,424,PO422-003697,2,PartNo5262,1,3130.09,3130.09,GBP,06/09/2021
02/09/2021,4368,PO422-003698,1,PartNo5263,1,127.67,127.67,GBP,16/09/2021
02/09/2021,4509,PO422-003698,2,PartNo5263,1,127.67,127.67,GBP,16/09/2021
02/09/2021,3073,PO422-003698,3,PartNo192,1,17.25,17.25,GBP,16/09/2021
02/09/2021,4898,PO422-003699,1,PartNo5264,1,21.89,21.89,GBP,03/09/2021
02/09/2021,3847,PO422-003700,2,PartNo5265,8,3.44,27.52,GBP,30/09/2021
02/09/2021,3535,PO422-003700,3,PartNo5266,8,4.99,39.92,GBP,30/09/2021
02/09/2021,14552,PO422-003700,4,PartNo5267,2,16.66,33.32,GBP,30/09/2021
02/09/2021,4229,PO422-003700,1,PartNo5268,4,7.49,29.96,GBP,30/09/2021
02/09/2021,2670,PO422-003701,1,PartNo5269,18,16.55,297.9,GBP,14/12/2021
02/09/2021,4898,PO422-003703,1,PartNo5270,1008,1.9,1915.2,GBP,29/09/2021
02/09/2021,4509,PO422-003704,1,PartNo5271,2,7.87,15.74,GBP,06/09/2021
02/09/2021,14244,PO422-003704,2,PartNo5272,2,8.51,17.02,GBP,06/09/2021
02/09/2021,14596,PO422-003705,1,PartNo5273,2,76.09,152.18,GBP,10/12/2021
02/09/2021,14570,PO422-003705,9,PartNo5274,3,72.08,216.24,GBP,10/12/2021
02/09/2021,4898,PO422-003705,3,PartNo5214,3,65.76,197.28,GBP,10/12/2021
02/09/2021,4509,PO422-003705,2,PartNo5275,3,95.97,287.91,GBP,10/12/2021
02/09/2021,4509,PO422-003705,7,PartNo5215,2,355.94,711.88,GBP,10/12/2021
02/09/2021,2374,PO422-003705,6,PartNo5276,2,78.17,156.34,GBP,10/12/2021
02/09/2021,5072,PO422-003705,5,PartNo5277,2,63.49,126.98,GBP,10/12/2021
02/09/2021,4229,PO422-003705,4,PartNo5278,2,86.88,173.76,GBP,10/12/2021
02/09/2021,2712,PO422-003705,10,PartNo5213,2,549.55,1099.1,GBP,10/12/2021
02/09/2021,4509,PO422-003705,8,PartNo5279,1,361.18,361.18,GBP,10/12/2021
02/09/2021,4509,PO422-003706,2,PartNo984,22,11.83,260.26,GBP,10/12/2021
02/09/2021,15284,PO422-003706,1,PartNo5280,56,11.5,644,GBP,23/09/2021
02/09/2021,4898,PO422-003707,1,PartNo2905,112,1.49,166.88,GBP,23/09/2021
02/09/2021,4998,PO422-003708,1,PartNo5281,2,4678.49,9356.98,EUR,08/10/2021
02/09/2021,4509,PO422-003709,2,PartNo5,1,55,55,GBP,07/10/2021
02/09/2021,4483,PO422-003709,1,PartNo5282,10,66,660,GBP,15/11/2021
02/09/2021,4509,PO422-003710,1,PartNo5283,1,15440,15440,NOK,24/09/2021
02/09/2021,4509,PO422-003711,1,PartNo5284,2,54.24,108.48,GBP,08/09/2021
02/09/2021,2921,PO422-003712,1,PartNo5285,4,12.5,50,GBP,08/09/2021
02/09/2021,4509,PO422-003712,2,PartNo5286,2,8,16,GBP,08/09/2021
02/09/2021,4509,PO422-003712,3,PartNo5,1,24,24,GBP,08/09/2021
02/09/2021,4509,PO422-003713,1,PartNo2387,1,15.94,15.94,GBP,08/09/2021
02/09/2021,4366,PO422-003713,2,PartNo865,2,6.74,13.48,GBP,08/09/2021
02/09/2021,3073,PO422-003714,1,PartNo5287,2,6.66,13.32,GBP,08/09/2021
02/09/2021,4509,PO422-003715,1,PartNo5288,1,1032,1032,GBP,14/10/2021
02/09/2021,424,PO422-003716,1,PartNo3740,1,219,219,GBP,24/02/2022
02/09/2021,15328,PO422-003717,3,PartNo5289,12,3.29,39.48,GBP,23/09/2021
02/09/2021,3117,PO422-003717,2,PartNo865,4,6.74,26.96,GBP,07/09/2021
02/09/2021,4509,PO422-003717,1,PartNo2558,5,29.44,147.2,GBP,07/09/2021
02/09/2021,3908,PO422-003718,1,PartNo5290,1,3.07,3.07,GBP,09/09/2021
02/09/2021,4509,PO422-003718,2,PartNo5290,1,3.07,3.07,GBP,09/09/2021
02/09/2021,4898,PO422-003718,4,PartNo5291,4,7.5,30,GBP,09/09/2021
02/09/2021,4509,PO422-003718,5,PartNo5292,24,3.77,90.48,GBP,09/09/2021
02/09/2021,15375,PO422-003718,3,PartNo5293,12,3.79,45.48,GBP,09/09/2021
02/09/2021,4898,PO422-003719,1,PartNo5294,4,12.99,51.96,GBP,08/09/2021
02/09/2021,16701,PO422-003720,1,PartNo2388,3,7.69,23.07,GBP,08/09/2021
02/09/2021,2485,PO422-003723,1,PartNo5295,1,17.73,17.73,GBP,06/09/2021
03/09/2021,4509,PO422-003724,1,PartNo5,1,90,90,GBP,03/09/2021
03/09/2021,39273,PO422-003725,2,PartNo5296,6,43.06,258.36,GBP,06/09/2021
03/09/2021,4509,PO422-003726,1,PartNo366,2,10.89,21.78,GBP,06/09/2021
03/09/2021,5235,PO422-003728,1,PartNo5297,15,11.91,178.65,GBP,10/09/2021
03/09/2021,2712,PO422-003728,2,PartNo5,1,15,15,GBP,10/09/2021
03/09/2021,15416,PO422-003729,1,PartNo5298,10,2,20,GBP,07/09/2021
03/09/2021,15415,PO422-003730,1,PartNo5299,50,2.79,139.5,GBP,10/09/2021
03/09/2021,14258,PO422-003730,2,PartNo5300,2,27.9,55.8,GBP,10/09/2021
03/09/2021,4229,PO422-003731,1,PartNo5301,50,3.29,164.5,GBP,10/09/2021
03/09/2021,4898,PO422-003731,2,PartNo5302,20,3.29,65.8,GBP,10/09/2021
03/09/2021,2606,PO422-003732,1,PartNo5303,33200,1,33200,GBP,31/12/2021
03/09/2021,3031,PO422-003733,1,PartNo5304,2,12.59,25.18,GBP,06/09/2021
03/09/2021,15438,PO422-003734,4,PartNo5,1,20,20,GBP,06/09/2021
03/09/2021,4229,PO422-003734,1,PartNo5305,1,382.8,382.8,GBP,06/09/2021
03/09/2021,14053,PO422-003734,2,PartNo5306,1,62.79,62.79,GBP,06/09/2021
03/09/2021,5217,PO422-003734,3,PartNo5307,1,85.9,85.9,GBP,06/09/2021
03/09/2021,3206,PO422-003735,1,PartNo2387,1,15.94,15.94,GBP,23/09/2021
03/09/2021,15436,PO422-003735,4,PartNo5308,6,15.62,93.72,GBP,23/09/2021
03/09/2021,3315,PO422-003735,2,PartNo5309,10,3.35,33.5,GBP,23/09/2021
03/09/2021,42477,PO422-003735,3,PartNo2387,1,15.94,15.94,GBP,23/09/2021
03/09/2021,14146,PO422-003736,1,PartNo5310,4,2.41,9.64,GBP,23/09/2021
03/09/2021,2402,PO422-003736,2,PartNo5311,4,4.56,18.24,GBP,23/09/2021
03/09/2021,4898,PO422-003736,3,PartNo5312,2,9.07,18.14,GBP,23/09/2021
03/09/2021,15471,PO422-003737,1,PartNo5313,3,2.63,7.89,GBP,23/09/2021
03/09/2021,3824,PO422-003738,1,PartNo5314,1,16.63,16.63,GBP,23/09/2021
03/09/2021,14146,PO422-003738,2,PartNo559,1,9,9,GBP,23/09/2021
03/09/2021,14028,PO422-003739,1,PartNo5315,1,7.43,7.43,GBP,23/09/2021
03/09/2021,4509,PO422-003739,2,PartNo5316,1,24.57,24.57,GBP,23/09/2021
03/09/2021,3435,PO422-003739,3,PartNo10,1,6,6,GBP,23/09/2021
03/09/2021,4509,PO422-003740,1,PartNo5317,2,11.5,23,GBP,23/09/2021
03/09/2021,4898,PO422-003740,2,PartNo24,1,19.5,19.5,GBP,23/09/2021
03/09/2021,15507,PO422-003741,1,PartNo5318,2,36.75,73.5,GBP,03/09/2021
03/09/2021,4339,PO422-003742,1,PartNo1866,2,49.37,98.74,GBP,17/09/2021
03/09/2021,4509,PO422-003743,1,PartNo5319,1,84.95,84.95,GBP,30/09/2021
03/09/2021,15514,PO422-003744,1,PartNo714,24,5.04,120.96,GBP,10/09/2021
03/09/2021,4229,PO422-003745,1,PartNo5320,2,1984.05,3968.1,GBP,17/09/2021
03/09/2021,15302,PO422-003746,1,PartNo5321,1,1857,1857,GBP,05/10/2021
03/09/2021,3090,PO422-003746,2,PartNo5,1,125,125,GBP,05/10/2021
03/09/2021,4509,PO422-003747,1,PartNo4052,1,69.95,69.95,GBP,08/09/2021
03/09/2021,4509,PO422-003748,1,PartNo5322,2,118,236,GBP,08/09/2021
03/09/2021,3715,PO422-003748,3,PartNo5323,2,118,236,GBP,08/09/2021
03/09/2021,14146,PO422-003748,4,PartNo5322,2,118,236,GBP,08/09/2021
03/09/2021,2374,PO422-003748,7,PartNo5322,2,118,236,GBP,08/09/2021
03/09/2021,2991,PO422-003748,5,PartNo5324,2,221,442,GBP,08/09/2021
03/09/2021,4509,PO422-003748,8,PartNo5324,2,221,442,GBP,08/09/2021
03/09/2021,3794,PO422-003748,6,PartNo5325,2,105,210,GBP,08/09/2021
03/09/2021,3824,PO422-003748,9,PartNo5326,2,202,404,GBP,08/09/2021
03/09/2021,4898,PO422-003748,2,PartNo5324,2,221,442,GBP,08/09/2021
03/09/2021,14225,PO422-003748,10,PartNo5,1,25,25,GBP,08/09/2021
03/09/2021,3260,PO422-003749,1,PartNo5327,2,23.99,47.98,GBP,13/09/2021
03/09/2021,2991,PO422-003750,1,PartNo5328,1,27.39,27.39,GBP,13/09/2021
03/09/2021,4674,PO422-003751,1,PartNo2457,1,27.8,27.8,GBP,08/09/2021
03/09/2021,4509,PO422-003752,1,PartNo5329,1,22.05,22.05,GBP,08/09/2021
03/09/2021,4229,PO422-003753,1,PartNo5330,20,2.8,56,GBP,13/09/2021
03/09/2021,2374,PO422-003754,1,PartNo5331,1,11.66,11.66,GBP,10/09/2021
03/09/2021,3536,PO422-003755,3,PartNo4052,1,69.95,69.95,GBP,07/09/2021
